drug_name	gene_name
sulfasalazine	THIL
sulfasalazine	LOX5
sulfasalazine	IKKA
sulfasalazine	IKKB
sulfasalazine	PA21B
sulfasalazine	PGH1
sulfasalazine	PGH2
sulfasalazine	XCT
sulfasalazine	THAS
sulindac	ALDR
sumatriptan	5HT1A
sumatriptan	5HT1B
sumatriptan	5HT1D
sumatriptan	5HT1E
sumatriptan	5HT1F
sumatriptan	5HT5A
sumatriptan	5HT6R
sumatriptan	5HT7R
tacrolimus	FKB1A
tadalafil	PDE11
tamoxifen	KPCA
tamoxifen	KPCB
tamoxifen	KPCD
tamoxifen	KPCE
tamoxifen	KPCG
tamoxifen	KPCI
tamoxifen	KPCT
tamoxifen	KPCZ
tamsulosin	ADA1A
tamsulosin	ADA1B
tamsulosin	ADA1D
tegaserod	5HT2A
tegaserod	5HT2B
tegaserod	5HT2C
tegaserod	5HT4R
telithromycin	CP1A2
telithromycin	CP2D6
telithromycin	CP3A4
telithromycin	CP3A5
telithromycin	CP3A7
tenoxicam	PGH1
tenoxicam	PGH2
terazosin	ADA1A
terazosin	ADA1B
terazosin	ADA1D
terbinafine	ERG1
tetrabenazine	VMAT1
thalidomide	TNFA
thiotepa	CP2B6
thiotepa	CP3A4
thiothixene	5HT2A
tiagabine	SC6A1
ticlopidine	P2Y12
tiotropium	ACM1
tiotropium	ACM2
tiotropium	ACM3
tirofiban	ITA2B
tirofiban	ITB3
tizanidine	ADA2A
tizanidine	ADA2B
tizanidine	ADA2C
tolbutamide	KCJ11
tolterodine	ACM1
tolterodine	ACM2
tolterodine	ACM3
tolterodine	ACM4
tolterodine	ACM5
topiramate	CAH1
topiramate	CAH12
topiramate	CAH2
topiramate	CAH4
topiramate	CAH7
topiramate	GBRA1
topiramate	GBRA2
topiramate	GBRA3
topiramate	GBRA4
topiramate	GBRA5
topiramate	GBRA6
topiramate	GBRB1
topiramate	GBRB2
topiramate	GBRB3
topiramate	GBRD
topiramate	GBRE
topiramate	GBRG1
topiramate	GBRG2
topiramate	GBRG3
topiramate	GBRP
topiramate	GBRT
topiramate	SCNAA
topiramate	SCNBA
topotecan	TOP1M
torasemide	S12A1
tranylcypromine	AOFA
tranylcypromine	AOFB
travoprost	PF2R
trazodone	ADA1A
trazodone	ADA2A
trazodone	5HT1A
trazodone	5HT2A
trazodone	5HT2B
trazodone	5HT2C
trazodone	SC6A4
treprostinil	P2Y12
treprostinil	PI2R
triamcinolone	GCR
triamterene	SCNNA
triamterene	SCNNB
triamterene	SCNND
triamterene	SCNNG
trifluoperazine	ADA1A
trifluoperazine	5HT2A
trifluoperazine	5HT2C
trifluoperazine	S10A4
trihexyphenidyl	ACM1
trimethoprim	DYR
trimethoprim	TYSY
trimipramine	SC6A2
trimipramine	SC6A3
trimipramine	SC6A4
troglitazone	CP2C8
troglitazone	TRPM3
tropicamide	ACM3
tropicamide	ACM4
tropisetron	5HT3A
tropisetron	5HT4R
valdecoxib	CAH12
valdecoxib	PGH2
vardenafil	CNRG
vardenafil	CNCG
varenicline	ACHA3
varenicline	ACHA4
varenicline	ACHA6
varenicline	ACHA7
vasopressin	V1AR
vasopressin	V1BR
vasopressin	V2R
vasopressin	OXYR
vecuronium	ACHA2
venlafaxine	SC6A2
venlafaxine	SC6A4
verapamil	CAC1A
verapamil	CAC1B
verapamil	CAC1C
verapamil	CAC1D
verapamil	CAC1F
verapamil	CAC1G
verapamil	CAC1I
verapamil	CAC1S
verapamil	CACB1
verapamil	CACB2
verapamil	CACB3
verapamil	CACB4
verapamil	CP3A4
verapamil	KCA10
verapamil	KCJ11
verapamil	S29A4
verapamil	SC6A4
vigabatrin	GABT
vinblastine	TBA1A
vinblastine	TBB5
vinblastine	TBD
vinblastine	TBE
vinblastine	TBG1
vincristine	TBA4A
vincristine	TBB5
vinorelbine	TBA1A
vinorelbine	TBA1B
vinorelbine	TBA1C
vinorelbine	TBA3C
vinorelbine	TBA3E
vinorelbine	TBA4A
vinorelbine	TBB5
vinorelbine	TBB1
vinorelbine	TBB2A
vinorelbine	TBB2B
vinorelbine	TBB3
vinorelbine	TBB4A
vinorelbine	TBB4B
vinorelbine	TBB6
voriconazole	CP2CJ
voriconazole	CP2C9
voriconazole	CP3A4
voriconazole	CP3A5
voriconazole	PGH1
warfarin	VKOR1
zafirlukast	CLTR1
zafirlukast	CLTR2
zanamivir	NEUR2
ziprasidone	ADA1A
ziprasidone	ADA1B
ziprasidone	ADA2A
ziprasidone	ADA2B
ziprasidone	ADA2C
ziprasidone	ACM1
ziprasidone	ACM2
ziprasidone	ACM3
ziprasidone	ACM4
ziprasidone	ACM5
ziprasidone	5HT1A
ziprasidone	5HT1B
ziprasidone	5HT1D
ziprasidone	5HT1E
ziprasidone	5HT2A
ziprasidone	5HT2C
ziprasidone	5HT3A
ziprasidone	5HT6R
ziprasidone	5HT7R
ziprasidone	SC6A4
zolmitriptan	5HT1A
zolmitriptan	5HT1B
zolmitriptan	5HT1D
zolmitriptan	5HT1E
zolmitriptan	5HT1F
zonisamide	CAH1
zonisamide	CAH10
zonisamide	CAH11
zonisamide	CAH12
zonisamide	CAH13
zonisamide	CAH14
zonisamide	CAH2
zonisamide	CAH3
zonisamide	CAH4
zonisamide	CAH5A
zonisamide	CAH5B
zonisamide	CAH6
zonisamide	CAH7
zonisamide	CAH8
zonisamide	CAH9
zonisamide	CAC1G
zonisamide	CAC1H
zonisamide	CAC1I
zonisamide	AOFA
zonisamide	AOFB
zonisamide	SCNAA
zonisamide	SCNBA
zuclopenthixol	ADA1A
zuclopenthixol	ADA2A
zuclopenthixol	5HT2A
goserelin	LSHR
ramipril	BKRB1
amphetamine	ADA1A
amphetamine	SC6A2
amphetamine	SC6A3
amphetamine	SC6A4
amphetamine	AOFA
amphetamine	Q99870
amphetamine	AOFB
amphetamine	CART
lorazepam	GBRA1
phentermine	AOFA
phentermine	SC6A3
phentermine	SC6A4
phentermine	AOFB
phentermine	SC6A2
tramadol	5HT2C
tramadol	ACM1
tramadol	OPRM
tramadol	OPRD
tramadol	SC6A4
tramadol	NMDZ1
tramadol	AA1R
tramadol	NK1R
tramadol	ACM3
tramadol	ADA2A
tramadol	OPRK
tramadol	ACHA7
tramadol	SC6A2
troglitazone	ERR3
troglitazone	S29A1
troglitazone	ERR1
troglitazone	PAI1
oseltamivir	NEUR2
oseltamivir	NEUR1
hydroxocobalamin	TCO1
hydroxocobalamin	MMAC
hydroxocobalamin	METH
hydroxocobalamin	MUTA
hydroxocobalamin	AMNLS
succinylcholine	ACM1
succinylcholine	ACHA7
succinylcholine	ACM2
succinylcholine	ACH10
succinylcholine	ACM3
adapalene	AATC
midodrine	ADA1A
midodrine	ADA1B
midodrine	ADA1D
torasemide	S12A2
pregabalin	CA2D1
temazepam	GBRA1
ranolazine	CAC1C
ranolazine	ADA1A
ranolazine	KCJ12
ziprasidone	5HT5A
phenytoin	CAC1C
phenytoin	GBRA1
ropinirole	ADA1A
isradipine	CAC1C
isradipine	CAC1S
isradipine	CAC1H
isradipine	CA2D2
isradipine	CACB2
topiramate	CAH3
topiramate	CAC1E
topiramate	CAC1C
theophylline	AA1R
theophylline	AA2AR
theophylline	AA2BR
disopyramide	A1AG2
lidocaine	A1AG2
lidocaine	A1AG1
acarbose	SUIS
acarbose	LYAG
venlafaxine	SC6A3
atomoxetine	OPRK
bleomycin	DNLI3
bleomycin	DNLI1
morphine	OPRK
morphine	OPRD
morphine	OPRM
bupivacaine	PE2R1
pentobarbital	GBRA5
pentobarbital	GBRA3
pentobarbital	GBRA6
pentobarbital	GBRA1
pentobarbital	GBRA4
pentobarbital	ACHA7
pentobarbital	GBRA2
pentobarbital	ACHA4
pentobarbital	NMDZ1
zolmitriptan	5HT7R
zolmitriptan	5HT2B
zolmitriptan	5HT2A
acetaminophen	PGH2
acetaminophen	TEBP
acetaminophen	PGH1
codeine	OPRD
codeine	OPRM
codeine	OPRK
amitriptyline	5HT2C
hydromorphone	OPRD
hydromorphone	OPRM
hydromorphone	OPRK
indomethacin	AK1C3
metformin	GPDA
metformin	ETFD
methadone	ACHA7
methadone	OPRD
methadone	OPRM
methadone	ACHA3
methadone	ACHB2
methadone	ACHA4
methadone	NMDZ1
methadone	5HT3A
pimecrolimus	FKB1A
clobazam	GBRA1
minoxidil	RENI
mefloquine	AA2AR
levonorgestrel	ANDR
levonorgestrel	S5A1
levonorgestrel	GCR
mirtazapine	ADA1A
mirtazapine	OPRK
meprobamate	GBRA3
meprobamate	GBRA4
meprobamate	GBRA1
meprobamate	GBRA5
meprobamate	GBRA6
meprobamate	GBRA2
trihexyphenidyl	ACM3
trihexyphenidyl	ACM5
trihexyphenidyl	ACM2
trihexyphenidyl	ACM4
amlodipine	ASM
amlodipine	CAC1B
amlodipine	CAH1
amlodipine	CA2D3
amlodipine	CACB1
amlodipine	CAC1I
nimodipine	CAC1F
nimodipine	CAC1S
nimodipine	CACB4
nimodipine	CACB3
nimodipine	CAC1C
nimodipine	CAC1D
nimodipine	CACB1
nimodipine	CACB2
carisoprodol	GBRA1
carisoprodol	GBRB2
carisoprodol	GBRG2
carisoprodol	GBRA5
carisoprodol	GBRA3
progesterone	GCR
progesterone	A1AG1
progesterone	ANDR
nisoldipine	CA2D1
nisoldipine	CACB2
alprazolam	GBRA1
ampicillin	S15A1
ampicillin	TIE2
ampicillin	S15A2
spironolactone	CP17A
spironolactone	S5A1
methylphenidate	SC6A2
methylphenidate	5HT1A
methylphenidate	SC6A3
zolpidem	GBRA3
zolpidem	GBRG2
zolpidem	GBRA2
zolpidem	GBRA1
prochlorperazine	ADA1A
prochlorperazine	ADA2A
cerivastatin	HMDH
lansoprazole	TAU
meperidine	OPRK
meperidine	NMDE4
meperidine	ACM1
meperidine	NMDE3
meperidine	NMDE1
meperidine	SC6A4
meperidine	NMDE2
meperidine	SC6A3
meperidine	NMDZ1
meperidine	SC6A2
meperidine	EST1
meperidine	OPRM
imipramine	A1AG2
fluoxetine	ACHA2
fluoxetine	ACHB4
fluoxetine	CKS1
fluoxetine	5HT2C
fluoxetine	ACHA3
chlordiazepoxide	GBRA1
lenalidomide	CADH5
lenalidomide	PGH2
lenalidomide	TNF11
raloxifene	SPB9
celecoxib	H3BUU9
celecoxib	CAH3
celecoxib	CAH2
buspirone	ADA1A
cefotaxime	S15A1
cefotaxime	S15A2
cefotaxime	S22AB
cefotaxime	S22A7
cefotaxime	ALBU
cefotaxime	S22A8
cefotaxime	S22A6
oxycodone	OPRK
oxycodone	OPRD
oxycodone	OPRM
haloperidol	ADA1A
haloperidol	ADA2C
haloperidol	ACM3
haloperidol	5HT6R
haloperidol	ADA2B
haloperidol	5HT2C
haloperidol	SGMR1
haloperidol	ADA2A
cisplatin	A2MG
cisplatin	TRFE
cisplatin	3MG
nortriptyline	5HT2C
pyridostigmine	ALBU
pyridostigmine	ACES
pyridostigmine	CHLE
lamotrigine	ADA2A
lamotrigine	AA1R
lamotrigine	OPRK
lamotrigine	GBRA1
lamotrigine	5HT2A
lamotrigine	ACHA
lamotrigine	CAC1E
lamotrigine	AA2AR
lamotrigine	ADA1A
lamotrigine	5HT3A
methotrexate	PUR9
methotrexate	TYSY
carbamazepine	ACHA4
propranolol	5HT1A
propranolol	5HT1B
atropine	ACM4
atropine	ACHA4
atropine	ACM5
atropine	ACHB2
valdecoxib	CAH3
valdecoxib	CAH2
labetalol	ADA1A
ivermectin	GBRB3
sulindac	PGH1
sulindac	AK1BA
sulindac	PD2R2
sulindac	PGH2
sulindac	MK03
chloroquine	TNFA
butorphanol	OPRK
butorphanol	OPRM
butorphanol	OPRD
rifabutin	HS90A
rifabutin	ENPL
oxandrolone	ANDR
nicardipine	CAC1C
nicardipine	ADA1D
nicardipine	CACB2
nicardipine	ACM5
nicardipine	ADA1A
nicardipine	CA2D1
nicardipine	ACM3
nicardipine	ADA1B
nicardipine	ACM4
nicardipine	ACM1
nicardipine	ACM2
nicardipine	CAC1D
fluphenazine	5HT2C
fluphenazine	ANDR
testosterone	ANDR
testosterone	MCR
simvastatin	ITAL
mitotane	ADX
mitotane	PRGR
mitotane	ANDR
dyphylline	AA1R
dyphylline	AA2AR
pentazocine	OPRM
pentazocine	SGMR1
pentazocine	OPRK
trazodone	5HT2C
verapamil	ADA1A
verapamil	CAC1H
verapamil	ADA1B
verapamil	ADA1D
tamoxifen	MK08
tamoxifen	ERR3
tamoxifen	ANDR
midazolam	GBRA1
fludrocortisone	MCR
fludrocortisone	GCR
flurazepam	GBRA1
tizanidine	ADA1A
sufentanil	OPRM
sufentanil	OPRD
sufentanil	OPRK
ibandronate	GGPPS
flurbiprofen	PGH1
flurbiprofen	PGH2
oxacillin	S15A1
oxacillin	S15A2
apomorphine	ADA2B
apomorphine	5HT1A
apomorphine	ADA2C
apomorphine	5HT1B
apomorphine	ADA2A
apomorphine	5HT2A
apomorphine	5HT2B
apomorphine	5HT2C
apomorphine	5HT1D
paroxetine	ADA1A
paroxetine	5HT2B
paroxetine	ADA2A
paroxetine	5HT1A
norethisterone	GCR
norethisterone	PRGR
norethisterone	ANDR
lisinopril	RENI
trimipramine	5HT1D
trimipramine	5HT1A
trimipramine	5HT2C
trimipramine	5HT2A
trimipramine	5HT2C
trimipramine	ADA2B
trimipramine	5HT3A
trimipramine	ACM1
trimipramine	ADA1A
trimipramine	ADA2A
trimipramine	ADA1B
nitroglycerin	ANPRA
modafinil	SC6A3
modafinil	ADA1B
scopolamine	ACHB2
scopolamine	ACHA4
etodolac	PGH1
epinastine	5HT2A
epinastine	ADA2A
epinastine	ADA1A
epinastine	5HT7R
isoflurane	ACHB2
isoflurane	ATPD
isoflurane	AT2C1
isoflurane	ACHA4
tetracycline	PRIO
roxithromycin	MDR1
phenelzine	Q9UGI5
estradiol	ACHA4
estradiol	ATP6
gentamicin	DYR
alfentanil	OPRM
dicyclomine	ACM2
dicyclomine	ACM1
indapamide	S12A3
tropicamide	ACM1
tropicamide	ACM2
fentanyl	OPRM
fentanyl	MDR1
fentanyl	OPRK
fentanyl	OPRD
diazepam	GBRA1
dobutamine	ADA1A
oxazepam	GBRA1
donepezil	TSG6
donepezil	5HT2A
donepezil	CHLE
donepezil	NMDZ1
ranitidine	ACES
triazolam	GBRA1
ondansetron	OPRM
ondansetron	5HT4R
ondansetron	5HT1A
ondansetron	5HT1B
quinidine	ADA1A
quinidine	ADA1B
quinidine	ADA1D
amantadine	ACHA3
amantadine	ACHA4
amantadine	ACHA7
ketotifen	6PGD
buprenorphine	OPRM
buprenorphine	OPRX
buprenorphine	OPRK
buprenorphine	OPRD
cyclobenzaprine	SC6A4
cyclobenzaprine	5HT6R
cyclobenzaprine	5HT2B
cyclobenzaprine	AOXA
cyclobenzaprine	5HT7R
cyclobenzaprine	5HT2C
cyclobenzaprine	SC6A2
misoprostol	PE2R1
maprotiline	ACM1
maprotiline	ACM3
maprotiline	ADA2A
maprotiline	5HT2A
maprotiline	ADA1A
maprotiline	ACM4
maprotiline	5HT7R
maprotiline	ACM5
maprotiline	ACM2
maprotiline	5HT2C
hydrocodone	OPRM
hydrocodone	SGMR1
hydrocodone	OPRD
pindolol	5HT1B
zaleplon	GBRA1
azelastine	PA21B
dipyridamole	A1AG1
cyclopentolate	ACM1
dopamine	5HT3B
dopamine	5HT3A
dopamine	SODC
minocycline	LOX5
minocycline	CYC
minocycline	MK01
felodipine	CA2D1
felodipine	CA2D2
felodipine	CAC1S
felodipine	CAC1C
felodipine	CAC1H
felodipine	CAC1D
felodipine	MCR
felodipine	CACB2
ketoconazole	CP21A
ketoconazole	CP17A
ketoconazole	ANDR
probenecid	T2R16
thalidomide	PGH2
thalidomide	A1AG1
memantine	5HT3A
memantine	ACHA7
memantine	GBRA1
memantine	NMDZ1
ibuprofen	PGH1
ibuprofen	PGH2
ibuprofen	FABPI
ibuprofen	S10A7
ibuprofen	TRBM
clonazepam	GBRA1
promethazine	ACM1
promethazine	ACM5
promethazine	ACM2
promethazine	ACM3
promethazine	ADA1A
promethazine	ACM4
diphenhydramine	ACM2
iloprost	TPA
iloprost	PD2R2
rosuvastatin	ITAL
sertraline	S29A4
sertraline	PGRC1
sertraline	SC6A2
sibutramine	SC6A2
sibutramine	SC6A3
sibutramine	SC6A4
miconazole	KCJ12
miconazole	CAC1C
miconazole	KCMA1
chlorpheniramine	SC6A4
chlorpheniramine	SC6A2
chlorpheniramine	SC6A3
nifedipine	CAC1G
atovaquone	CYB
atovaquone	PYRD
amiodarone	CAC1I
amiodarone	THA
amiodarone	PRGC2
amiodarone	CAC1C
pioglitazone	AOFB
carvedilol	ADA1A
carvedilol	CXA1
carvedilol	ADA2A
carvedilol	ADA1B
carvedilol	ADA2B
carvedilol	ANFB
carvedilol	ADA1D
carvedilol	ADA2C
carvedilol	LYAM2
carvedilol	NDUC2
doxepin	ACM5
doxepin	ADA1D
doxepin	5HT6R
doxepin	ACM3
doxepin	ADA1A
doxepin	5HT2A
doxepin	5HT1A
doxepin	ACM2
doxepin	ADA1B
doxepin	5HT2C
doxepin	5HT2B
doxepin	ACM1
doxepin	ACM4
bupropion	5HT3A
bupropion	ACHA3
itraconazole	CP51A
procarbazine	AOFA
orphenadrine	NMDE4
orphenadrine	SCNAA
orphenadrine	NMDZ1
orphenadrine	SC6A2
orphenadrine	NMD3B
orphenadrine	NMD3A
phenobarbital	ACHA4
phenobarbital	ACHA7
phenobarbital	GBRA1
phenobarbital	NMDZ1
naloxone	EST1
desflurane	NU1M
desflurane	ATPD
desflurane	GBRA1
desflurane	AT2C1
brinzolamide	CAH3
captopril	BKRB1
zopiclone	GBRA3
zopiclone	GBRA2
zopiclone	GBRA5
zopiclone	GBRA1
clarithromycin	SO1B1
clarithromycin	SO1B3
ceftriaxone	S22A8
ceftriaxone	S15A1
ceftriaxone	S22AB
ceftriaxone	S22A6
estazolam	GBRA1
ketamine	5HT2A
ketamine	SC6A2
ketamine	5HT1A
ketamine	OPRM
ketamine	ACHA7
ketamine	ACM1
ketamine	5HT3A
ketamine	OPRK
ketamine	OPRD
ketamine	NK1R
ketamine	NMD3A
ketamine	CHLE
sevoflurane	MITOK
aripiprazole	NMDZ1
aripiprazole	5HT5A
aripiprazole	5HT2B
aripiprazole	OPRD
aripiprazole	OPRM
aripiprazole	OPRK
aripiprazole	SC6A3
aripiprazole	SC6A4
gemfibrozil	S22A8
bepridil	CAC1A
bepridil	AT1A1
bepridil	CA2D2
bepridil	CAC1H
dasatinib	MK14
dasatinib	HSP7C
dasatinib	PUR1
varenicline	ACHB2
tiotropium	ACM5
tiotropium	ACM4
flunitrazepam	GBRA1
quazepam	GBRA1
nitrazepam	GBRA1
thymidine	KITM
ixabepilone	TBB3
celiprolol	ADA2C
celiprolol	ADA2B
milnacipran	NMDZ1
mianserin	5HT1F
mianserin	OPRK
mianserin	5HT1A
mianserin	ADA2A
mianserin	ADA2C
mianserin	SC6A2
mianserin	SC6A4
mianserin	ADA2B
mianserin	SC6A3
lacosamide	SCNAA
amisulpride	5HT2A
amisulpride	5HT7R
methyltestosterone	ANDR
lanreotide	SSR2
lanreotide	SSR5
pitavastatin	ITAL
aliskiren	RENI
isosorbide	B2CL1
vinflunine	TBB5
fluticasone	PA24A
fluticasone	MCR
fluticasone	PRGR
fluticasone	GCR
lormetazepam	GBRA1
