drug_name	gene_name
4-Hydroxy-Aconitate Ion	ACO2
Clorobiocin	gyrB
Dodecyl sulfate	LYZ
Dodecyl sulfate	pagP
"1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine"	REN
"(7R)-7-(6,7-Dihydro-5H-cyclopenta[d]imidazo[2,1-b][1,3]thiazol-2-yl)-2,7-dihydro-1,4-thiazepine-3,6-dicarboxylic acid"	bla
"(7R)-7-(6,7-Dihydro-5H-cyclopenta[d]imidazo[2,1-b][1,3]thiazol-2-yl)-2,7-dihydro-1,4-thiazepine-3,6-dicarboxylic acid"	ampC
Acarbose Derived Hexasaccharide	AMY2A
Acarbose Derived Hexasaccharide	amyM
"3-[2,6,8-Trioxo-9-[(2R,3R,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]propyl dihydrogen phosphate"	ribH
L-homoarginine	NOS3
Mercuribenzoic Acid	cutA
Mercuribenzoic Acid	CA2
Phosphorylisopropane	PRSS1
Phosphorylisopropane	PRSS2
Phosphorylisopropane	CTRB1
Trimethyllysine	CYCS
Trimethyllysine	CALM1
Tyrosinal	tyrS
Tyrosinal	YARS
Tyrosinal	pcp
1-[Glycerolylphosphonyl]-2-[8-(2-Hexyl-Cyclopropyl)-Octanal-1-Yl]-3-[Hexadecanal-1-Yl]-Glycerol	hmp
4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole	MAPK14
"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid"	ANXA5
"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid"	HS3ST3A1
"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid"	FGF2
"Compound 5, 2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid"	PTPN1
"{[2-Amino-4-oxo-6,7-di(sulfanyl-κS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum"	SUOX
Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide	CTSS
6-methyl-formycin A	deoD
"2,4-Diamino-6-[N-(3,5-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine"	DHFR
"2,6-Diamino-Hexanoic Acid Amide"	ADCYAP1
D-Allopyranose	alsB
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid"	HN
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid"	nedA
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid"	NA
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid"	NEU2
Isocaproic acid	ilvE
Ethanolamine	ANXA3
Ethanolamine	nspA
Betadex	malE
Betadex	tvaII
"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol"	KIF11
L-histidinol phosphate	hisC
Butylphosphonate	lip
Bromo-Willardiine	GRIA2
6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid	PTPN1
4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide	CA2
{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid	LCK
"2,6-Diamino-8-(2-Dimethylaminoethylsulfanylmethyl)-3h-Quinazolin-4-One"	tgt
Uridine 5-triphosphate	UCK2
"[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone"	CDK2
Bromo-WR99210	folA
Zinc;[amino-[2-[[5-[amino(azaniumylidene)methyl]benzimidazol-1-id-2-yl]methyl]benzimidazol-1-id-5-yl]methylidene]azanium	PRSS1
Dimethyl Propionate Ester Heme	CYB5A
2-(3-Methoxyphenyl) Benzimidazole-4-Carboxamide	PARP1
"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine"	FKBP1A
1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide	PYGM
Alsterpaullone	GSK3B
Alsterpaullone	CDK5
Alsterpaullone	CDK1
Methionine Phosphinate	map
Methionine Phosphinate	metG
2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid	CTSG
2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid	CMA1
Clorgiline	MAOA
S-Isopropyl-Isothiourea	NOS3
"4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol"	ESR2
MF268	ACHE
Guanosine tetraphosphate	xpt
Guanosine tetraphosphate	obg
GDP-alpha-D-mannuronic acid	algD
Serine-3-aminoadenosine	thrS
D-arginine	CKM
Tyvelose	9
Phenylalanylamide	daaA
"1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole"	fabI
Serine vanadate	phoA
Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Butyl-Amide	camC
Z-Ala Prolinal	pep
Ribulose-5-Phosphate	ulaD
Ceftazidime BATSI	ampC
Ceftazidime BATSI	bla
Coenzyme A persulfide	IVD
"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine"	bla
3-Oxo-Pentadecanoic Acid	btuB
3-Oxo-Pentadecanoic Acid	ceaC
3-Oxo-Pentadecanoic Acid	fhuA
"N-[1,3-Di(4-morpholinyl)-2-propanyl]-3-(α-D-galactopyranosyloxy)-5-nitrobenzamide"	eltB
Nitrocefin Acyl-Serine	pbp
"2-[4-(Hydroxy-Methoxy-Methyl)-Benzyl]-7-(4-Hydroxymethyl-Benzyl)-1,1-Dioxo-3,6-Bis-Phenoxymethyl-1lambda6-[1,2,7]Thiadiazepane-4,5-Diol"	gag-pol
Carboxymycobactin T	LCN2
4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid	PYGM
6-hydroxymethylpterin diphosphate	folP
6-hydroxymethylpterin diphosphate	folK
N-Carbamoyl-Alanine	PRDX2
N-Propyl Isocyanide	MB
5-phenylpentanoic acid	tyrB
"3,4-Xylenol"	cobT
Hypophosphite	rhdA
"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine"	HSP90AA1
"2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium"	PYGM
"N-[4-([(2-Amino-4-oxo-1,4-dihydropyrido[3,2-d]pyrimidin-6-yl)methyl]{(2E)-3-[4-carbamoyl-1-(5-O-phosphono-beta-D-ribofuranosyl)-1H-imidazol-5-yl]-2-propenoyl}amino)benzoyl]-L-glutamic acid"	ATIC
N-Carbamoylphenylalanine	CPA1
8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide	PLAU
beta-D-fucose	araF
beta-D-fucose	araC
alpha-Methylleucine	ilvE
Nogalaviketone	snoaL
N-Cyclopentyl-N-Cyclobutylformamide	ADH1A
p-Coumaric acid	pph
p-Coumaric acid	PTGR1
p-Coumaric acid	hutH
p-Coumaric acid	pyp
4-hydroxybenzyl coenzyme A	fcbC
"2,3-dideoxy-3-fluoro-urididine-5-diphosphate"	NME1
"5,6-Dihydro-Benzo[H]Cinnolin-3-Ylamine"	DAPK1
6-Deoxyerythronolide B	eryF
Cpad	ADH1C
Alpha-Methylisocitric Acid	ACO2
N-{3-[4-(3-amino-propyl)-piperazin-1-yl]-propyl}-3-nitro-5-(galactopyranosyl)-beta-benzamide	ctxB
alpha-Ketoisovalerate	BCAT2
alpha-Ketoisovalerate	leuA
alpha-Ketoisovalerate	panB
alpha-Ketoisovalerate	cefE
N-Acetyl-L-Glutamate	argB
Hypoxanthine	PNP
"Heptane-1,2,3-Triol"	fecA
"Heptane-1,2,3-Triol"	RHO
"Heptane-1,2,3-Triol"	pilE1
RU78191	SRC
"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide"	CA2
Decyloxy-Methanol	frr
N(6)-(pyridoxal phosphate)-L-lysine	mdeA
N(6)-(pyridoxal phosphate)-L-lysine	AGXT
N(6)-(pyridoxal phosphate)-L-lysine	bioA
N(6)-(pyridoxal phosphate)-L-lysine	ODC1
N(6)-(pyridoxal phosphate)-L-lysine	metB
N(6)-(pyridoxal phosphate)-L-lysine	aspC
N(6)-(pyridoxal phosphate)-L-lysine	CCBL1
N(6)-(pyridoxal phosphate)-L-lysine	PYGM
2-deoxy-2-fluoro-α-D-mannose	manA
Bis(N-maleimidomethyl)ether	azu
"2,4-Dinitrophenyl-2deoxy-2-Fluro-B-D-Cellobioside"	cel5A
Open Form of 2-Deoxy-Ribofuranose-5-Phosphate	deoC
2-[{4-[(2S)-2-{[(Allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid	PTPN1
AL5300	CA2
RH-1	NQO1
Apstatin	pepP
4-hydroxybutan-2-one	FKBP1A
9-Deazahypoxanthine	punA
Uridine-5-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose	galE
Balanol	PRKACA
Deamido-Nad+	NMNAT3
Deamido-Nad+	nadD
Deamido-Nad+	NMNAT1
Deamido-Nad+	nadE
"Tricarbonyl(1,10-phenanthroline)rhenium(1+)"	azu
"N-[4-(2,4-Dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-N-hydroxyimidoformamide"	CDK2
3-Methylcytosine	PAPS
3-Methyladenine	tag
N-Heptylformamide	ADH1B
Fotemustine	TXNRD1
[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester	PRSS1
"(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide"	METAP2
"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine"	PRSS3
(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate	PLA2G2A
N-Formylpiperidine	ADH1C
"3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine"	ACHE
Berberine	qacR
Berberine	BIRC5
Allolactose	lacZ
"4-(N,N-Dimethylamino)cinnamoyl-CoA"	ECHS1
Hexatantalum Dodecabromide	CAMK2A
Hexatantalum Dodecabromide	UBA1
"4-Methyl-1,2-Benzenediol"	catA
"4-Methyl-1,2-Benzenediol"	cobT
Guanosine-3-monophosphate-5-diphosphate	ARF1
beta-D-glucose 6-phosphate	zwf
(P-Iodophenylacetylamino)Methylphosphinic Acid	ampC
Aurodox	tufB
N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine	PRSS1
N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane	CTSB
N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane	CTSH
beta-D-arabinofuranose 5-phosphate	rpiA
"5-Nitroso-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione"	ribH
Willardiine	GRIA2
5-Methoxybenzimidazole	cobT
"10-(4-Dimethylamino-5-Hydroxy-6-Methyl-Tetrahydro-Pyran-2-Yloxy)-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione"	rdmC
S-Hexylglutathione	GSTM4
S-Hexylglutathione	GST
S-Hexylglutathione	GSTP1
S-Hexylglutathione	GSTA1
S-Hexylglutathione	GLO1
S-Hexylglutathione	GSTT2
Degraded Cephaloridine	blaZ
Degraded Cephaloridine	pbpA
"(4S)-5-Fluoro-4-hydroxy-3,4-dihydro-2(1H)-pyrimidinone"	codA
Lysophosphotidylserine	F2
Guanosine-5-Triphosphate	engB
Guanosine-5-Triphosphate	RAB5A
Guanosine-5-Triphosphate	GLUD1
Guanosine-5-Triphosphate	ADSSL1
Guanosine-5-Triphosphate	odcI
Guanosine-5-Triphosphate	HRAS
Guanosine-5-Triphosphate	RHEB
Guanosine-5-Triphosphate	mobA
Guanosine-5-Triphosphate	folE
Guanosine-5-Triphosphate	P2
Guanosine-5-Triphosphate	PFKFB1
Guanosine-5-Triphosphate	RAP2A
Guanosine-5-Triphosphate	ARF1
Guanosine-5-Triphosphate	UCKL1
Guanosine-5-Triphosphate	RND3
"5-[Bis(2-bromoethyl)amino]-N-(2,3-dioxopropyl)-2,4-dinitrobenzamide"	nfsB
6-Hydroxypropylthymine	TK
1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide	MMP3
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	UQCRFS1
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	UQCRB
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	MT-CYB
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	ETFDH
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	UQCR10
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	UQCRQ
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	SDHA
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	CYC1
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	UQCRH
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	UQCRC2
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	SDHD
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	SDHC
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	ABO
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	UQCRC1
"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"	SDHB
"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide"	PTPN1
Indole-3-Glycerol Phosphate	trpA
Indole-3-Glycerol Phosphate	trpB
"Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone"	MDM2
Dodecyldimethylamine N-oxide	pufM
Dodecyldimethylamine N-oxide	tesB
Dodecyldimethylamine N-oxide	CFL1
Dodecyldimethylamine N-oxide	traN
Dodecyldimethylamine N-oxide	cia
Dodecyldimethylamine N-oxide	pufL
Dodecyldimethylamine N-oxide	IGHV3-23
Dodecyldimethylamine N-oxide	ompW
Dodecyldimethylamine N-oxide	ctaDII
Dodecyldimethylamine N-oxide	shc
Dodecyldimethylamine N-oxide	DSTN
Dodecyldimethylamine N-oxide	tonB
Dodecyldimethylamine N-oxide	puhA
Dodecyldimethylamine N-oxide	pufC
Dodecyldimethylamine N-oxide	fecA
Dodecyldimethylamine N-oxide	RHO
Dodecyldimethylamine N-oxide	ceaC
Dodecyldimethylamine N-oxide	traO
Dodecyldimethylamine N-oxide	cycA
Dodecyldimethylamine N-oxide	cirA
Dodecyldimethylamine N-oxide	MAOB
Dodecyldimethylamine N-oxide	nanC
Dodecyldimethylamine N-oxide	ctaC
Dodecyldimethylamine N-oxide	PMP2
Dodecyldimethylamine N-oxide	glpG
Dodecyldimethylamine N-oxide	fadL
Dodecyldimethylamine N-oxide	pbp2
Dodecyldimethylamine N-oxide	traF
Dodecyldimethylamine N-oxide	btuB
Dodecyldimethylamine N-oxide	DHODH
Dodecyldimethylamine N-oxide	ompG
Dodecyldimethylamine N-oxide	pagP
Dodecyldimethylamine N-oxide	amtB
Dodecyldimethylamine N-oxide	fptA
Dodecyldimethylamine N-oxide	NFE2L1
Dodecyldimethylamine N-oxide	porB
Dodecyldimethylamine N-oxide	papC
(R)-Rolipram	PDE4B
(R)-Rolipram	PDE4D
"N-alpha-Acetyl-3,5-diiodotyrosyl-D-threonine"	PAM
1-Methylhistidine	ACTA1
"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid"	GRIA2
S-Hydroxymethyl Glutathione	ADH5
"N-Methyl-N-[3-(6-Phenyl[1,2,4]Triazolo[4,3-B]Pyridazin-3-Yl)Phenyl]Acetamide"	zipA
2-Fluoro-2-Deoxy-Beta-D-Galactopyranosyl-Beta-D-Glucopyranose	lacZ
Aspartate beryllium trifluoride	cheY
Aspartate beryllium trifluoride	CTDSP1
Aspartate beryllium trifluoride	ybiV
N-[(Aminooxy)Carbonyl]Aniline	chiB
"6-(adenosine tetraphosphate-methyl)-7,8-dihydropterin"	folK
Pyrophosphoric acid	ispA
"5-Nitro-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione"	ribH2
"5-Nitro-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione"	ribH
"5-Phenylsulfanyl-2,4-Quinazolinediamine"	DFR1
"5-Phenylsulfanyl-2,4-Quinazolinediamine"	DHFRL1
"1,4-Deoxy-4-((5-Hydroxymethyl-2,3,4-Trihydroxycyclohex-5-Enyl)Amino)Fructose"	amy
Valpromide	limA
Anthranilic acid	IL4I1
Anthranilic acid	DAO
Aceglutamide	menC
Bropirimine	folB
"3,5-Diaminophthalhydrazide"	tgt
4-bromo-3-hydroxy-3-methyl butyl diphosphate	idi
"[2,4,6-Triisopropyl-Phenylsulfonyl-L-[3-Amidino-Phenylalanine]]-Piperazine-N-Beta-Alanine"	PLAU
Fructose	lamB
3-1-carboxy-1-phosphonooxy-ethoxy-uridine-diphosphate-N-acetylglucosamine	murA
Mdl-29951	FBP1
"Phosporic Acid Mono-[3,4-Dihydroxy-5-(5-Methoxy-Benzoimidazol-1-Yl)-Tetrahydro-Furan-2-Ylmethyl] Ester"	cobT
Di-Stearoyl-3-Sn-Phosphatidylcholine	BPI
Di-Stearoyl-3-Sn-Phosphatidylcholine	SLC25A4
Benzofuran	E
"4-(Aminosulfonyl)-N-[(2,4-Difluorophenyl)Methyl]-Benzamide"	CA2
"(S)-2-Amino-4-[(2s,3r)-2,3,5-Trihydroxy-4-Oxo-Pentyl]Mercapto-Butyric Acid"	luxS
Norvaline	GATM
Norvaline	OTC
"N-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea"	CDK2
"(9S,10S)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene"	GSTM1
MDL72527	SMOX
"2,5-dibenzyloxy-3-hydroxy-hexanedioic acid bis-[(2-hydroxy-indan-1-yl)-amide]"	gag-pol
Skf 107457	gag-pol
Triacetylchitotriose	LYZ
Heptulose-2-Phosphate	PYGM
Pteroic acid	folP
Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine	ARG1
Formycin B	HGPRTase
Formycin B	deoD
1-Monohexanoyl-2-Hydroxy-Sn-Glycero-3-Phosphate	mxiM
Matairesinol	DHRS4L2
Histidyl-Adenosine Monophosphate	hisS
3-Mercuri-4-Aminobenzenesulfonamide	CA2
[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Phosphonic Acid	PTPN1
"Thymidine-3,5-Diphosphate"	nuc
"Thymidine-3,5-Diphosphate"	topA
7-Aza-L-tryptophan	R
L-Saccharopine	AASS
"3-(3,4-dimethoxyphenyl)propanoic acid"	tyrB
Dequalinium	acrB
Dequalinium	qacR
Dequalinium	CNGA1
Dequalinium	KCNMA1
Dequalinium	XIAP
"3-(alpha-D-galactopyranosyloxy)-N-(3-{4-[3-({2-[(3-{4-[3-({[3-(hexopyranosyloxy)-5-nitrophenyl]carbonyl}amino)propyl]piperazin-1-yl}propyl)amino]-3,4-dioxocyclobut-1-en-1-yl}amino)propyl]piperazin-1-yl}propyl)-5-nitrobenzamide"	ctxB
2-Iminiopropanoate	acdS
N-Cyclohexyl-N-(Propyl)Phenyl Urea	EPHX2
4-Nitrophenyl Phosphate	DUSP23
4-Nitrophenyl Phosphate	ACP1
CRA_9076	PRSS1
Quercetin	ATP5A1
Quercetin	ATP5C1
Quercetin	STK17B
Quercetin	fabZ
Quercetin	ATP5B
Quercetin	HCK
Quercetin	HSP90AA1
Quercetin	HIBCH
Quercetin	HSPA2
Quercetin	SF3B3
Quercetin	AHR
Quercetin	RUVBL2
Quercetin	ESR1
Quercetin	CSNK2A1
Quercetin	NQO2
Quercetin	UBA1
Quercetin	CSNK2B
Quercetin	PIK3CG
Quercetin	SHBG
Quercetin	CYP1B1
Quercetin	PIM1
Quercetin	CEBPB
Quercetin	EIF3F
Quercetin	CBR1
Quercetin	ttgR
Quercetin	NR1I2
Quercetin	ACTB
Quercetin	ESR2
Quercetin	UGT3A1
L-2-amino-3-butynoic acid	CTH
L-2-amino-3-butynoic acid	sufS
1-Deaza-Adenosine	ADA
CGP 4832	fhuA
Didecyldimethylammonium	cmaA2
Nitroarginine	NOS1
Nitroarginine	NOS3
Oleic Acid	PPARA
Oleic Acid	PPARD
Oleic Acid	PMP2
Oleic Acid	RXRA
Oleic Acid	PPARG
"9-Amino-2-deoxy-2,3-dehydro-n-acetyl-neuraminic acid"	NA
Nitromethyldethia coenzyme A	CS
Tetra(imidazole)diaquacopper (I)	azu
N-Hydroxy-1-(4-Methoxyphenyl)Sulfonyl-4-Benzyloxycarbonyl-Piperazine-2-Carboxamide	MMP3
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	ompC
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	ompG
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	ompF
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	ompW
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	tbuX
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	ompA
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	PNLIP
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	estA
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	CLPS
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	papC
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	opmA
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	oprD
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	RHO
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	btuB
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	opdK
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	oprP
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	shc
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	ompX
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	hia
(Hydroxyethyloxy)Tri(Ethyloxy)Octane	fadL
N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide	CTSK
4-Amino Hexanoic Acid	ABAT
Tris(Hydroxyethyl)Aminomethane	alpha-LP
Tris(Hydroxyethyl)Aminomethane	AMY1A
Tris(Hydroxyethyl)Aminomethane	clcA
N-Alpha-(2-Naphthylsulfonyl)-N-(3-Amidino-L-Phenylalaninyl)-D-Pipecolinic Acid	PRSS1
2-Amino-6-Aminomethyl-8-Phenylsulfanylmethyl-3h-Quinazolin-4-One	tgt
N-Pyridoxyl-2-Methylalanine-5-Phosphate	dgdA
4-hydroxybenzoic acid	fcbC
4-hydroxybenzoic acid	pobA
4-hydroxybenzoic acid	ubiC
TMP	ssb
(2R)-2-(3-Biphenylyl)-N-{(2R)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide	CTSK
CRA_23653	PRSS1
beta-(1->4)-galactotriose	ganB
Zinc Substituted Heme C	CYCS
Butyrylthiocholine	BCHE
N-Carbamoylaspartic acid	pyrC
Tretazicar	NQO2
Tretazicar	nfsB
"8-Benzo[1,3]Dioxol-,5-Ylmethyl-9-Butyl-2-Fluoro-9h-Purin-6-Ylamine"	HSP90AA1
Inhibitor BEA388	gag-pol
(S)-alpha-methyl-4-carboxyphenylglycine	GRM1
Palmitoleic Acid	cyp102A1
Palmitoleic Acid	cypC
Palmitoleic Acid	lpxC
Seocalcitol	VDR
"9-(5,5-Difluoro-5-Phosphonopentyl)Guanine"	PNP
Carbamic Acid	penP
3-(7-hydroxy-8-ribityllumazine-6-yl) propionic acid	ribH
Geneticin	ODC1
"(10R)-10-formyl-5,8,10-trideazafolic acid"	purN
N-acetyl-beta-neuraminic acid	nedA
N-acetyl-beta-neuraminic acid	tetX
N-acetyl-beta-neuraminic acid	HN
Dipicolinic acid	dapB
Methylumbelliferyl chitotriose	LYZ
Cyclotheonamide A	PRSS1
(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid	PPARG
"3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"	PDE4D
Citric acid	penP
Citric acid	RNASE3
Citric acid	blm
Citric acid	CTDSP1
Citric acid	CPB1
Citric acid	AKR1B1
Citric acid	CS
Citric acid	icd
Citric acid	LSM6
Citric acid	fbpA
Citric acid	nusB
Citric acid	yfiH
Citric acid	C8G
Citric acid	17
Citric acid	blaNDM-1
Citric acid	MDH2
Citric acid	cit
Citric acid	SRC
Citric acid	ITPA
Citric acid	ftsY
Citric acid	PLEKHA1
Citric acid	pgl
Citric acid	bfrA
Citric acid	glnA1
Citric acid	HGS
Citric acid	nrdF
Citric acid	purE
Citric acid	rplD
Citric acid	pcaB
Citric acid	rtcA
Citric acid	RNASE1
Citric acid	IL4I1
Citric acid	rmlA
Citric acid	sspA
Citric acid	rpiA
Citric acid	fumC
Citric acid	12
Citric acid	nadD
Citric acid	ITEVIR
Citric acid	APRT
Citric acid	gltA
Citric acid	pdc
Citric acid	guaA
"8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine"	PNMT
N-acetylserotonin	SPR
4-[[(2S)-2-[[(2S)-3-Carboxy-2-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]butyl-(diaminomethylidene)azanium	srtB
4-[[(2S)-2-[[(2S)-3-Carboxy-2-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]butyl-(diaminomethylidene)azanium	CAPN1
Fructose -6-Phosphate	nagB
2-[2-(2-Cyclohexyl-2-guanidino-acetylamino)-acetylamino]-N-(3-mercapto-propyl)-propionamide	IL2
3-Isopropylmalic Acid	leuB
3-Isopropylmalic Acid	icd
"3,4-Dihydro-2-deoxyuridine-5-monophosphate"	CD
