drug_name	gene_name
troglitazone	ERR3
troglitazone	GSTP1
troglitazone	PPARD
troglitazone	S29A1
troglitazone	ERR1
troglitazone	PPARA
troglitazone	PAI1
troglitazone	ACSL4
oseltamivir	NEUR2
oseltamivir	NEUR1
oseltamivir	NRAM_I79A0
erythromycin	KCNH2
hydroxocobalamin	TCO1
hydroxocobalamin	MMAA
hydroxocobalamin	MMAC
hydroxocobalamin	METH
hydroxocobalamin	MUTA
hydroxocobalamin	CUBN
hydroxocobalamin	AMNLS
succinylcholine	ACM1
succinylcholine	ACHA7
succinylcholine	ACM2
succinylcholine	ACH10
succinylcholine	ACM3
pyrimethamine	HEXB
azithromycin	PADI4
adapalene	TLR2
adapalene	JUN
adapalene	AATC
midodrine	ADA1A
midodrine	ADA1B
midodrine	ADA1D
pantoprazole	DDAH1
torasemide	S12A2
moxifloxacin	PARC_HAEIN
moxifloxacin	GYRA_HAEIN
nelfinavir	O90777_9PLVG
indinavir	POL_FIVPE
pregabalin	CA2D1
temazepam	GBRA1
nevirapine	POL_FIVPE
ranolazine	SCN1A
ranolazine	ADRB1
ranolazine	CAC1C
ranolazine	ADA1A
ranolazine	KCJ12
ziprasidone	5HT5A
dapsone	DHPS1_MYCTU
dapsone	DHPS2_MYCLE
terconazole	CP51_CANAL
phenytoin	NR1I2
phenytoin	KCNH2
phenytoin	CAC1C
phenytoin	GBRA1
phenytoin	SCN1B
clotrimazole	CP51_CANAL
clotrimazole	HCAR2
ropinirole	ADA1A
isradipine	CAC1C
isradipine	CAC1S
isradipine	CAC1H
isradipine	CA2D2
isradipine	CACB2
topiramate	CAH3
topiramate	CAC1E
topiramate	CAC1C
theophylline	HDAC2
theophylline	AA1R
theophylline	PDE4A
theophylline	CPNE1
theophylline	NOMO1
theophylline	AA2AR
theophylline	HM13
theophylline	TTLL3
theophylline	PDE4B
theophylline	RIC3
theophylline	PARP1
theophylline	AA2BR
theophylline	PDE3A
theophylline	PDE5A
disopyramide	A1AG2
lidocaine	A1AG2
lidocaine	A1AG1
lidocaine	SCN4A
acarbose	SUIS
acarbose	LYAG
venlafaxine	SC6A3
atomoxetine	OPRK
atomoxetine	KCNJ3
bleomycin	DNLI3
bleomycin	DNLI1
morphine	OPRK
morphine	OPRD
morphine	LY96
morphine	OPRM
bupivacaine	PE2R1
flucloxacillin	PBPA_CLOPE
ertapenem	FTSI_HAEIN
ertapenem	PBPB_ECOLI
ertapenem	PBPA_ECOLI
ertapenem	DACC_ECOLI
ertapenem	PBP2_HAEIN
ertapenem	DACB_ECOLI
pentobarbital	GBRA5
pentobarbital	GBRA3
pentobarbital	NR1I2
pentobarbital	GBRA6
pentobarbital	GRIA2
pentobarbital	GBRA1
pentobarbital	GBRA4
pentobarbital	ACHA7
pentobarbital	GRIK2
pentobarbital	GBRA2
pentobarbital	ACHA4
pentobarbital	NMDZ1
zolmitriptan	5HT7R
zolmitriptan	5HT2B
zolmitriptan	5HT2A
acetaminophen	TRPV1
acetaminophen	PGH2
acetaminophen	TEBP
acetaminophen	PGH1
codeine	OPRD
codeine	OPRM
codeine	OPRK
piperacillin	PBP2_STRPN
piperacillin	Q8DNB6_STRR6
piperacillin	Q60FT7_HAEIF
piperacillin	O70038_STREE
amitriptyline	KCNH2
amitriptyline	5HT2C
hydromorphone	OPRD
hydromorphone	OPRM
hydromorphone	OPRK
indomethacin	AK1C3
ethambutol	EMBC_MYCTU
ethambutol	EMBB_MYCTU
ethambutol	EMBA_MYCTU
metformin	GPDA
metformin	ETFD
methadone	ACHA7
methadone	OPRD
methadone	OPRM
methadone	ACHA3
methadone	ACHB2
methadone	ACHA4
methadone	NMDZ1
methadone	5HT3A
atenolol	ADRB2
atenolol	ADRB1
pimecrolimus	FKB1A
pimecrolimus	MTOR
omeprazole	AHR
pyrazinamide	P95029_MYCTU
alfuzosin	KCNH2
clobazam	GBRA1
minoxidil	RENI
aztreonam	PBPC_BACSU
aztreonam	AMPC_ECOLI
mefloquine	AA2AR
clozapine	GSTP1
levonorgestrel	ANDR
levonorgestrel	S5A1
levonorgestrel	GCR
levonorgestrel	ESR1
levonorgestrel	SHBG
cidofovir	DPOL_HCMVA
mirtazapine	ADA1A
mirtazapine	HRH1
mirtazapine	OPRK
meprobamate	GBRA3
meprobamate	GBRA4
meprobamate	GBRA1
meprobamate	GBRA5
meprobamate	GBRA6
meprobamate	GBRA2
timolol	ENLYS_BPT4
trihexyphenidyl	ACM3
trihexyphenidyl	ACM5
trihexyphenidyl	ACM2
trihexyphenidyl	ACM4
mexiletine	AHR
amlodipine	ASM
amlodipine	CAC1B
amlodipine	CAH1
amlodipine	CA2D3
amlodipine	CACB1
amlodipine	CAC1I
nimodipine	CAC1F
nimodipine	CAC1S
nimodipine	CACB4
nimodipine	CACB3
nimodipine	CAC1C
nimodipine	CAC1D
nimodipine	AHR
nimodipine	CACB1
nimodipine	CACB2
carisoprodol	GBRA1
carisoprodol	GBRB2
carisoprodol	GBRG2
carisoprodol	GBRA5
carisoprodol	GBRA3
progesterone	GCR
progesterone	SHBG
progesterone	A1AG1
progesterone	ANDR
progesterone	ESR2
nisoldipine	CA2D1
nisoldipine	CACB2
alprazolam	GBRA1
mupirocin	SYI1_STAAU
rosiglitazone	ACSL4
rosiglitazone	RXRA
rosiglitazone	PPARD
rosiglitazone	RXRG
rosiglitazone	RXRB
rosiglitazone	PPARA
ampicillin	PBPA_CLOPE
ampicillin	PBP2_STRPN
ampicillin	Q8DNB6_STRR6
ampicillin	S15A1
ampicillin	Q60FT7_HAEIF
ampicillin	TIE2
ampicillin	S15A2
ampicillin	O70038_STREE
spironolactone	CP17A
spironolactone	S5A1
spironolactone	NR1I2
methylphenidate	SC6A2
methylphenidate	5HT1A
methylphenidate	SC6A3
zolpidem	GBRA3
zolpidem	GBRG2
zolpidem	GBRA2
zolpidem	GBRA1
prochlorperazine	ADA1A
prochlorperazine	HRH1
prochlorperazine	ADA2A
ceftazidime	Q9X6W0_PSEAI
ceftazidime	PBPA_ECOLI
ceftazidime	PBP7_ECOLI
ceftazidime	PBPA_CLOPE
ceftazidime	PBP2_HAEIN
ceftazidime	FTSI_HAEIN
ceftazidime	Q60FT7_HAEIF
ceftazidime	PBPB_ECOLI
cerivastatin	HMDH
trimethoprim	DYR_LACCA
chloramphenicol	RL16_ECOLI
chloramphenicol	DRAA_ECOLX
lansoprazole	TAU
meperidine	OPRK
meperidine	NMDE4
meperidine	ACM1
meperidine	NMDE3
meperidine	NMDE1
meperidine	SC6A4
meperidine	NMDE2
meperidine	SC6A3
meperidine	NMDZ1
meperidine	SC6A2
meperidine	EST1
meperidine	OPRM
loratadine	KCNH2
imipramine	A1AG2
fluoxetine	ACHA2
fluoxetine	ACHB4
fluoxetine	CKS1
fluoxetine	5HT2C
fluoxetine	ACHA3
fluoxetine	KCNH2
chlordiazepoxide	GBRA1
amikacin	RS12_ECOLI
lenalidomide	CADH5
lenalidomide	CRBN
lenalidomide	PGH2
lenalidomide	TNF11
raloxifene	TFF1
raloxifene	SPB9
celecoxib	H3BUU9
celecoxib	CAH3
celecoxib	CAH2
dicloxacillin	O70038_STREE
dicloxacillin	PBP2_STRPN
dicloxacillin	PBPA_CLOPE
dicloxacillin	Q8DNB6_STRR6
dicloxacillin	PBPC_BACSU
dicloxacillin	Q60FT7_HAEIF
buspirone	DRD3
buspirone	DRD4
buspirone	ADA1A
cefotaxime	S15A1
cefotaxime	S15A2
cefotaxime	S22AB
cefotaxime	S22A7
cefotaxime	Q8DNB6_STRR6
cefotaxime	PBP2_STRPN
cefotaxime	PBPC_BACSU
cefotaxime	O70038_STREE
cefotaxime	ALBU
cefotaxime	PBPA_CLOPE
cefotaxime	S22A8
cefotaxime	S22A6
zidovudine	POL_FIVPE
oxycodone	OPRK
oxycodone	OPRD
oxycodone	OPRM
flutamide	NR1I2
haloperidol	VMAT2
haloperidol	MCHR1
haloperidol	ADA1A
haloperidol	ADA2C
haloperidol	ACM3
haloperidol	5HT6R
haloperidol	ADA2B
haloperidol	5HT2C
haloperidol	SGMR1
haloperidol	ADA2A
ritonavir	POL_FIVPE
ritonavir	NR1I2
cisplatin	ATOX1
cisplatin	A2MG
cisplatin	TRFE
cisplatin	3MG
foscarnet	DPOL_HCMVA
cyclophosphamide	NR1I2
cefdinir	PBP2_STRPN
cefdinir	Q60FT7_HAEIF
ciprofloxacin	GYRA_HAEIN
ciprofloxacin	PARE_ECOLI
ciprofloxacin	PARC_HAEIN
ciprofloxacin	KCNH2
ciprofloxacin	C3T8E2_ECOLX
toremifene	SHBG
nortriptyline	5HT2C
pyridostigmine	ALBU
pyridostigmine	ACES
pyridostigmine	CHLE
lamotrigine	HRH1
lamotrigine	ADA2A
lamotrigine	AA1R
lamotrigine	OPRK
lamotrigine	GBRA1
lamotrigine	5HT2A
lamotrigine	ADRB1
lamotrigine	ACHA
lamotrigine	GRIA1
lamotrigine	CAC1E
lamotrigine	DRD1
lamotrigine	AA2AR
lamotrigine	ADA1A
lamotrigine	5HT3A
lamotrigine	DRD2
hydroxyzine	KCNH2
zanamivir	NRAM_I79A0
tigecycline	RS12_ECOLI
tigecycline	RS14_ECOLI
tigecycline	RS9_ECOLI
tigecycline	RS13_ECOLI
tigecycline	RS19_ECOLI
methotrexate	PUR9
methotrexate	TYSY
carbamazepine	NR1I2
carbamazepine	ACHA4
cephalexin	PBPA_CLOPE
cephalexin	O70038_STREE
cephalexin	PBP2_STRPN
cephalexin	Q60FT7_HAEIF
cephalexin	Q8DNB6_STRR6
propranolol	5HT1A
propranolol	ADRB3
propranolol	5HT1B
atropine	ACM4
atropine	ACHA4
atropine	ACM5
atropine	GLRA1
atropine	ACHB2
valdecoxib	CAH3
valdecoxib	CAH2
lactulose	BGA2_ECOLI
voriconazole	CP51_CANAL
doxazosin	KCNH2
oxytetracycline	RS9_ECOLI
oxytetracycline	RS4_ECOLI
labetalol	ADA1A
ivermectin	GLRA3
ivermectin	GBRB3
sulindac	PPARD
sulindac	PGH1
sulindac	AK1BA
sulindac	PD2R2
sulindac	PGH2
sulindac	MK03
chloroquine	HMGB1
chloroquine	GST_PLAFA
chloroquine	ACE2
chloroquine	GSTA2
chloroquine	TLR9
chloroquine	TNFA
chloroquine	GSTM1
butorphanol	OPRK
butorphanol	OPRM
butorphanol	OPRD
bisoprolol	ADRB2
rifabutin	RPOB_ECOLI
rifabutin	HS90A
rifabutin	RPOC_MYCTU
rifabutin	ENPL
rifabutin	RPOA_ECOLI
imatinib	BCR
oxandrolone	ANDR
nicardipine	CAC1C
nicardipine	PDE1A
nicardipine	ADA1D
nicardipine	CACB2
nicardipine	ACM5
nicardipine	CALM
nicardipine	PDE1B
nicardipine	ADA1A
nicardipine	CA2D1
nicardipine	ACM3
nicardipine	ADA1B
nicardipine	ACM4
nicardipine	ACM1
nicardipine	ACM2
nicardipine	CAC1D
fluphenazine	5HT2C
fluphenazine	ANDR
testosterone	ANDR
testosterone	ESR1
testosterone	MCR
efavirenz	POL_FIVPE
simvastatin	HDAC2
simvastatin	ITAL
mitotane	ADX
mitotane	PRGR
mitotane	ANDR
stavudine	POL_FIVPE
dyphylline	PDE4B
dyphylline	PDE4D
dyphylline	AA1R
dyphylline	AA2AR
dyphylline	PDE4C
pentazocine	OPRM
pentazocine	SGMR1
pentazocine	OPRK
trazodone	5HT2C
verapamil	ADA1A
verapamil	CAC1H
verapamil	ADA1B
verapamil	ADA1D
cefixime	PBP2_HAEIN
tamoxifen	MK08
tamoxifen	ERR3
tamoxifen	SHBG
tamoxifen	KCNH2
tamoxifen	ANDR
tamoxifen	NR1I2
warfarin	NR1I2
midazolam	GBRA1
tobramycin	RS12_ECOLI
fludrocortisone	MCR
fludrocortisone	GCR
flurazepam	GBRA1
tizanidine	ADA1A
nitrofurantoin	RS10_ECOLI
nitrofurantoin	NFSA_ECOLI
nitrofurantoin	NIFJ_ECOLI
amprenavir	POL_FIVPE
delavirdine	POL_FIVPE
sufentanil	OPRM
sufentanil	OPRD
sufentanil	OPRK
lamivudine	POL_FIVPE
lamivudine	DPOL_HBVD2
ibandronate	GGPPS
flurbiprofen	PGH1
flurbiprofen	PGH2
oxacillin	Q60FT7_HAEIF
oxacillin	PBP2_STRPN
oxacillin	PBPA_CLOPE
oxacillin	S15A1
oxacillin	Q7DHH4_STAAU
oxacillin	Q8DNB6_STRR6
oxacillin	O70038_STREE
oxacillin	S15A2
apomorphine	ADA2B
apomorphine	DRD2
apomorphine	5HT1A
apomorphine	DRD3
apomorphine	ADA2C
apomorphine	5HT1B
apomorphine	ADA2A
apomorphine	DRD4
apomorphine	5HT2A
apomorphine	DRD1
apomorphine	5HT2B
apomorphine	5HT2C
apomorphine	5HT1D
apomorphine	DRD5
paroxetine	DRD2
paroxetine	ADRB1
paroxetine	ADA1A
paroxetine	5HT2B
paroxetine	ADA2A
paroxetine	HRH1
paroxetine	DRD1
paroxetine	5HT1A
norethisterone	GCR
norethisterone	PRGR
norethisterone	ANDR
lisinopril	RENI
trimipramine	HRH1
trimipramine	DRD1
trimipramine	5HT1D
trimipramine	5HT1A
trimipramine	5HT2C
trimipramine	ADRB1
trimipramine	5HT2A
trimipramine	DRD2
trimipramine	5HT2C
trimipramine	ADA2B
trimipramine	5HT3A
trimipramine	ACM1
trimipramine	ADA1A
trimipramine	ADA2A
trimipramine	ADA1B
nitroglycerin	ANPRA
modafinil	SC6A3
modafinil	ADA1B
scopolamine	ACHB2
scopolamine	ACHA4
etodolac	PGH1
etodolac	RXRA
epinastine	5HT2A
epinastine	ADA2A
epinastine	ADA1A
epinastine	5HT7R
epinastine	HRH2
isoflurane	GRIA1
isoflurane	KCNA1
isoflurane	ACHB2
isoflurane	CALM
isoflurane	ATPD
isoflurane	AT2C1
isoflurane	ACHA4
tetracycline	RS19_ECOLI
tetracycline	C9EH48_ECOLX
tetracycline	RS3_THET2
tetracycline	PRIO
tetracycline	RS8_THET8
tetracycline	PADI4
tetracycline	RS14_ECOLI
tetracycline	RS7_THET8
meropenem	DACB_ECOLI
olopatadine	HRH3
olopatadine	HRH2
roxithromycin	RL10_SHIFL
roxithromycin	MDR1
phenelzine	Q9UGI5
estradiol	ACHA4
estradiol	ATP6
estradiol	BECN1
acyclovir	KITH_HHV1
naproxen	PAB_FINMA
perindopril	SFRP4
gentamicin	LRP2
gentamicin	NADE_ECOLI
gentamicin	DYR
gentamicin	RS12_ECOLI
alfentanil	OPRM
dicyclomine	ACM2
dicyclomine	ACM1
indapamide	S12A3
tropicamide	ACM1
tropicamide	ACM2
ribavirin	RDRP_I56A0
ribavirin	L_PI2HT
fentanyl	OPRM
fentanyl	MDR1
fentanyl	OPRK
fentanyl	OPRD
fosfomycin	MURA_ECOLI
diazepam	GBRA1
cefaclor	Q60FT7_HAEIF
cefaclor	PBPA_CLOPE
mifepristone	KLK3
loperamide	NR1I3
dobutamine	ADA1A
dobutamine	ESR1
oxazepam	GBRA1
donepezil	TSG6
donepezil	5HT2A
donepezil	NOS1
donepezil	CHLE
donepezil	IL1B
donepezil	NMDZ1
donepezil	NFKB2
terbinafine	ERG1_CANAL
ranitidine	ACES
terbutaline	ADRB3
terbutaline	ADRB1
triazolam	GBRA1
didanosine	POL_FIVPE
ondansetron	OPRM
ondansetron	5HT4R
ondansetron	5HT1A
ondansetron	5HT1B
quinidine	ADA1A
quinidine	ADA1B
quinidine	ADA1D
amantadine	ACHA3
amantadine	ACHA4
amantadine	ACHA7
amantadine	M2_I60A0
metronidazole	RDXA_HELPY
ketotifen	6PGD
buprenorphine	OPRM
buprenorphine	OPRX
buprenorphine	OPRK
buprenorphine	OPRD
cyclobenzaprine	TLR4
cyclobenzaprine	SC6A4
cyclobenzaprine	5HT6R
cyclobenzaprine	5HT2B
cyclobenzaprine	AOXA
cyclobenzaprine	5HT7R
cyclobenzaprine	5HT2C
cyclobenzaprine	SC6A2
misoprostol	PE2R1
tipranavir	POL_FIVPE
maprotiline	ACM1
maprotiline	ACM3
maprotiline	ADA2A
maprotiline	5HT2A
maprotiline	HRH1
maprotiline	ADA1A
maprotiline	ACM4
maprotiline	DRD2
maprotiline	5HT7R
maprotiline	ACM5
maprotiline	ACM2
maprotiline	5HT2C
salmeterol	ADRB3
salmeterol	ADRB1
zalcitabine	POL_FIVPE
isoniazid	KATG_MYCTU
isoniazid	INHA_MYCTU
isoniazid	DYR_LACCA
hydrocodone	OPRM
hydrocodone	SGMR1
hydrocodone	OPRD
methylprednisolone	ANXA1
pindolol	5HT1B
pindolol	ADRB3
zaleplon	GBRA1
azelastine	LTC4S
azelastine	PA21B
azelastine	HRH2
dipyridamole	RCAN1
dipyridamole	A1AG1
cyclopentolate	ACM1
formoterol	ADRB1
formoterol	ADRB3
dopamine	5HT3B
dopamine	5HT3A
dopamine	SODC
dopamine	VMAT2
azathioprine	RAC1
gabapentin	KCNQ3
gabapentin	KCNQ5
doxorubicin	NOLC1
salbutamol	ADRB3
salbutamol	ADRB1
salbutamol	ADRB2
ganciclovir	KITH_HHV1
ketoprofen	CXCR1
sulfamethoxazole	DHPS_ECOLI
minocycline	RS4_ECOLI
minocycline	RS9_ECOLI
minocycline	LOX5
minocycline	NOS2
minocycline	CASP1
minocycline	CYC
minocycline	CASP3
minocycline	IL1B
minocycline	MK01
minocycline	VEGFA
minocycline	MMP9
felodipine	TNNC1
felodipine	CA2D1
felodipine	PDE1B
felodipine	CA2D2
felodipine	PDE1A
felodipine	CAC1S
felodipine	TNNC2
felodipine	CAC1C
felodipine	CAC1H
felodipine	CAC1D
felodipine	CALM
felodipine	MCR
felodipine	CACB2
ketoconazole	CP21A
ketoconazole	CP51_CANAL
ketoconazole	KCNH2
ketoconazole	CP17A
ketoconazole	ANDR
ketoconazole	NR1I3
ketoconazole	NR1I2
probenecid	T2R16
fenofibrate	NR1I2
thalidomide	NFKB1
thalidomide	FGFR2
thalidomide	PGH2
thalidomide	CRBN
thalidomide	A1AG1
memantine	5HT3A
memantine	DRD2
memantine	ACHA7
memantine	GBRA1
memantine	NMDZ1
memantine	GLRA1
gatifloxacin	PARE_ECOLI
gatifloxacin	GYRB_ECOLI
gatifloxacin	PARC_HAEIN
gatifloxacin	GYRA_HAEIN
rifampicin	NR1I2
rifampicin	RPOB_ECOLI
abacavir	POL_FIVPE
abacavir	1B27
ibuprofen	PGH1
ibuprofen	PGH2
ibuprofen	FABPI
ibuprofen	S10A7
ibuprofen	BCL2
ibuprofen	PPARG
ibuprofen	TRBM
ibuprofen	CFTR
ibuprofen	PPARA
ibuprofen	GP1BA
norfloxacin	PARC_HAEIN
norfloxacin	GYRA_HAEIN
amoxicillin	Q8L103_HELPX
cefditoren	PBP2_STRPN
cefditoren	PBPA_CLOPE
clonazepam	NR1I2
clonazepam	GBRA1
promethazine	ACM1
promethazine	ACM5
promethazine	ACM2
promethazine	CALM
promethazine	KCNA1
promethazine	ACM3
promethazine	HRH2
promethazine	SCN1A
promethazine	DRD2
promethazine	ADA1A
promethazine	ACM4
promethazine	LPAR4
atazanavir	POL_FIVPE
diphenhydramine	ACM2
atorvastatin	NR1I3
atorvastatin	HDAC2
streptomycin	PADI4
streptomycin	RS12_ECOLI
iloprost	PDE4A
iloprost	TPA
iloprost	PD2R2
iloprost	PDE4B
iloprost	PDE4D
iloprost	PDE4C
fluvastatin	HDAC2
rosuvastatin	ITAL
sertraline	S29A4
sertraline	PGRC1
sertraline	SC6A2
sibutramine	SC6A2
sibutramine	SC6A3
sibutramine	SC6A4
miconazole	KCNA1
miconazole	NOS3
miconazole	NOS2
miconazole	KCJ12
miconazole	CP51_CANAL
miconazole	CAC1C
miconazole	NR1I2
miconazole	KCMA1
cefuroxime	PBPA_CLOPE
chlorpheniramine	HRH1
chlorpheniramine	SC6A4
chlorpheniramine	SC6A2
chlorpheniramine	SC6A3
nifedipine	KCND3
nifedipine	CAC1G
atovaquone	CYB
atovaquone	PYRD
amiodarone	CAC1I
amiodarone	THA
amiodarone	PPARA
amiodarone	PPARG
amiodarone	PRGC2
amiodarone	CAC1C
gliclazide	VEGFA
gliclazide	ABCC8
econazole	CP51_CANAL
econazole	NR1I2
pioglitazone	AOFB
carvedilol	ADA1A
carvedilol	CXA1
carvedilol	ADA2A
carvedilol	ADA1B
carvedilol	ADA2B
carvedilol	VEGFA
carvedilol	ANFB
carvedilol	ADA1D
carvedilol	ADA2C
carvedilol	HIF1A
carvedilol	KCNJ2
carvedilol	LYAM2
carvedilol	NDUC2
carvedilol	KCNH2
carvedilol	KCNJ4
carvedilol	VCAM1
cefadroxil	Q60FT7_HAEIF
cefadroxil	PBPA_CLOPE
cefadroxil	PBP2_STRPN
cefadroxil	O70038_STREE
doxepin	ACM5
doxepin	KCNH2
doxepin	ADA1D
doxepin	5HT6R
doxepin	ACM3
doxepin	ADA1A
doxepin	5HT2A
doxepin	HRH4
doxepin	5HT1A
doxepin	ACM2
doxepin	ADA1B
doxepin	5HT2C
doxepin	HRH2
doxepin	5HT2B
doxepin	ACM1
doxepin	ACM4
nefazodone	KCNH2
cefprozil	PBP2_STRPN
cefprozil	PBPA_STRPN
cefprozil	PBPX_STRR6
gemifloxacin	GYRA_HAEIN
gemifloxacin	PARC_HAEIN
bupropion	5HT3A
bupropion	ACHA3
terazosin	TGFB1
terazosin	KCNH6
terazosin	KCNH2
terazosin	KCNH7
ofloxacin	TOP2A
ofloxacin	PARC_HAEIN
ofloxacin	GYRA_HAEIN
itraconazole	CP51A
itraconazole	CP51_CANAL
procarbazine	AOFA
kanamycin	RS12_ECOLI
orphenadrine	HRH1
orphenadrine	NMDE4
orphenadrine	SCNAA
orphenadrine	NMDZ1
orphenadrine	SC6A2
orphenadrine	NMD3B
orphenadrine	NMD3A
phenobarbital	ACHA4
phenobarbital	NR1I2
phenobarbital	GRIK2
phenobarbital	ACHA7
phenobarbital	GRIA2
phenobarbital	GBRA1
phenobarbital	NMDZ1
ifosfamide	NR1I2
propafenone	SCN5A
naloxone	EST1
desflurane	KCNA1
desflurane	GLRA1
desflurane	NU1M
desflurane	ATPD
desflurane	GBRA1
desflurane	AT2C1
desflurane	GRIA1
clindamycin	RL1_STAA8
acebutolol	ADRB2
brinzolamide	CAH3
flecainide	SCN4A
flecainide	RYR2
flecainide	KCNH2
captopril	BKRB1
zopiclone	TSPOA
zopiclone	GBRA3
zopiclone	GBRA2
zopiclone	GBRA5
zopiclone	GBRA1
clarithromycin	SO1B1
clarithromycin	SO1B3
clarithromycin	KCNH2
clarithromycin	RL10_SHIFL
ceftriaxone	S22A8
ceftriaxone	S15A1
ceftriaxone	S22AB
ceftriaxone	S22A6
ceftriaxone	PBP2_STRPN
estazolam	GBRA1
rifaximin	RPOB_ECOLI
rifaximin	NR1I2
ketamine	5HT2A
ketamine	SC6A2
ketamine	5HT1A
ketamine	OPRM
ketamine	ACHA7
ketamine	ACM1
ketamine	DRD2
ketamine	5HT3A
ketamine	NOS1
ketamine	OPRK
ketamine	OPRD
ketamine	NK1R
ketamine	NMD3A
ketamine	CHLE
budesonide	ANXA1
saquinavir	POL_FIVPE
dexamethasone	NR1I2
sevoflurane	MITOK
aripiprazole	HRH3
aripiprazole	NMDZ1
aripiprazole	5HT5A
aripiprazole	5HT2B
aripiprazole	ADRB2
aripiprazole	OPRD
aripiprazole	HRH2
aripiprazole	OPRM
aripiprazole	ADRB1
aripiprazole	OPRK
aripiprazole	SC6A3
aripiprazole	SC6A4
aripiprazole	HRH4
gemfibrozil	S22A8
bepridil	PDE1B
bepridil	CAC1A
bepridil	KCNH2
bepridil	CALM
bepridil	KCNQ1
bepridil	AT1A1
bepridil	PDE1A
bepridil	CA2D2
bepridil	TNNC1
bepridil	CAC1H
dasatinib	MLTK
dasatinib	CSK
dasatinib	MK14
dasatinib	HSP7C
dasatinib	EPHB4
dasatinib	NR4A3
dasatinib	EPHA5
dasatinib	PUR1
dasatinib	BCR
dasatinib	BTK
retapamulin	RL3_STRP1
posaconazole	CP51_CANAL
varenicline	ACHB2
hydralazine	AOC3
hydralazine	P4HA1
hydralazine	HIF1A
pirbuterol	ADRB1
pirbuterol	ADRB2
fosamprenavir	POL_FIVPE
cefazolin	FTSI_HAEIN
cefazolin	PBPA_ECOLI
cefazolin	IL2
cefazolin	PBPC_BACSU
cefazolin	PBP2_HAEIN
cefazolin	IL15
cefazolin	PBPB_ECOLI
cefoxitin	DACB_ECOLI
cefoxitin	O70038_STREE
cefoxitin	DACA_ECOLI
cefoxitin	DACC_ECOLI
cefoxitin	FTSI_HAEIN
cefoxitin	PBPA_ECOLI
cefoxitin	PBPA_CLOPE
cefoxitin	PBP2_STRPN
cefoxitin	Q60FT7_HAEIF
cefoxitin	PBPB_ECOLI
cefoxitin	Q8DNB6_STRR6
cefoxitin	PBP7_ECOLI
ephedrine	ADRB1
bezafibrate	RXRG
bezafibrate	RXRA
bezafibrate	RXRB
bezafibrate	NR1I2
tiotropium	ACM5
tiotropium	ACM4
cefepime	PBP2_HAEIN
cefepime	Q51504_PSEAI
cefepime	FTSI_HAEIN
cefepime	PBPA_CLOPE
cefpodoxime	FTSI_HAEIN
flunitrazepam	GBRA1
quazepam	GBRA1
nitrazepam	GBRA1
nitrazepam	SCN1A
hydroxychloroquine	ACE2
thymidine	TSX_ECOLI
thymidine	KTHY_MYCTU
thymidine	KITH_HHV1
thymidine	UDP_ECOLI
thymidine	KITM
thymidine	RMLA_SALTY
tetrabenazine	DRD2
ixabepilone	TBB3
celiprolol	ADRB3
celiprolol	ADA2C
celiprolol	ADA2B
nebivolol	ADRB3
nebivolol	ADRB2
milnacipran	NMDZ1
mianserin	5HT1F
mianserin	OPRK
mianserin	DRD2
mianserin	DRD3
mianserin	5HT1A
mianserin	DRD1
mianserin	ADA2A
mianserin	ADA2C
mianserin	SC6A2
mianserin	SC6A4
mianserin	HRH4
mianserin	ADA2B
mianserin	SC6A3
doripenem	P72355_STAAU
doripenem	PBPB_ECOLI
doripenem	PBPA_ECOLI
doripenem	Q51504_PSEAI
doripenem	PBP2_HAEIN
lacosamide	SCN3A
lacosamide	SCN9A
lacosamide	SCNAA
amisulpride	5HT2A
amisulpride	5HT7R
amisulpride	DRD3
methyltestosterone	ANDR
methyltestosterone	ESR1
capsaicin	PHB2
lanreotide	SSR2
lanreotide	SSR5
pitavastatin	ITAL
aliskiren	RENI
nicorandil	ABCC9
moxonidine	NISCH
isosorbide	MCL1
isosorbide	BCL2
isosorbide	B2CL1
vinflunine	TBB5
fluticasone	PA24A
fluticasone	MCR
fluticasone	PRGR
fluticasone	GCR
lormetazepam	GBRA1
tenofovir	POL_FIVPE
tenofovir	Q3MS49_HBV
